0.028000, 4999999.526693, 4999999.919553, 5000000.070251, -0.024452, 0.004797, -0.007389, -0.872710, 0.174282, 0.261961, 0.999916, 0.003665, -0.002443, 0.012217, 0.999916, -0.003665, 0.002443, -0.012217
0.029000, 4999999.509828, 4999999.916590, 5000000.072920, -0.025326, 0.004965, -0.007655, -0.872710, 0.174282, 0.261961, 0.999910, 0.003796, -0.002531, 0.012653, 0.999910, -0.003796, 0.002531, -0.012653
0.030000, 4999999.492967, 4999999.913621, 5000000.075599, -0.026200, 0.005133, -0.007922, -0.872710, 0.174282, 0.261961, 0.999903, 0.003927, -0.002618, 0.013090, 0.999903, -0.003927, 0.002618, -0.013090
0.031000, 4999999.476108, 4999999.910646, 5000000.078289, -0.027075, 0.005300, -0.008188, -0.872710, 0.174282, 0.261961, 0.999897, 0.004058, -0.002705, 0.013526, 0.999897, -0.004058, 0.002705, -0.013526
0.032000, 4999999.459253, 4999999.907665, 5000000.080990, -0.027949, 0.005467, -0.008455, -0.872710, 0.174282, 0.261961, 0.999890, 0.004189, -0.002792, 0.013962, 0.999890, -0.004189, 0.002792, -0.013962
0.033000, 4999999.442400, 4999999.904677, 5000000.083701, -0.028823, 0.005634, -0.008721, -0.872710, 0.174282, 0.261961, 0.999883, 0.004320, -0.002880, 0.014398, 0.999883, -0.004320, 0.002880, -0.014398
0.034000, 4999999.425550, 4999999.901683, 5000000.086424, -0.029697, 0.005801, -0.008988, -0.872710, 0.174282, 0.261961, 0.999876, 0.004450, -0.002967, 0.014835, 0.999876, -0.004450, 0.002967, -0.014835
0.035000, 4999999.408703, 4999999.898683, 5000000.089158, -0.030571, 0.005968, -0.009255, -0.872710, 0.174282, 0.261961, 0.999868, 0.004581, -0.003054, 0.015271, 0.999868, -0.004581, 0.003054, -0.015271
0.036000, 4999999.391858, 4999999.895677, 5000000.091902, -0.031445, 0.006134, -0.009522, -0.872710, 0.174282, 0.261961, 0.999861, 0.004712, -0.003141, 0.015707, 0.999861, -0.004712, 0.003141, -0.015707
0.037000, 4999999.375017, 4999999.892664, 5000000.094658, -0.032320, 0.006300, -0.009789, -0.872710, 0.174282, 0.261961, 0.999853, 0.004843, -0.003229, 0.016144, 0.999853, -0.004843, 0.003229, -0.016144
0.038000, 4999999.358178, 4999999.889645, 5000000.097424, -0.033194, 0.006466, -0.010057, -0.872710, 0.174282, 0.261961, 0.999845, 0.004974, -0.003316, 0.016580, 0.999845, -0.004974, 0.003316, -0.016580
0.039000, 4999999.341343, 4999999.886620, 5000000.100201, -0.034069, 0.006632, -0.010324, -0.872710, 0.174282, 0.261961, 0.999836, 0.005105, -0.003403, 0.017016, 0.999836, -0.005105, 0.003403, -0.017016
0.040000, 4999999.324510, 4999999.883588, 5000000.102989, -0.034943, 0.006797, -0.010592, -0.872710, 0.174282, 0.261961, 0.999828, 0.005236, -0.003490, 0.017452, 0.999828, -0.005236, 0.003490, -0.017452
0.041000, 4999999.307681, 4999999.880551, 5000000.105788, -0.035818, 0.006962, -0.010860, -0.872710, 0.174282, 0.261961, 0.999819, 0.005367, -0.003578, 0.017889, 0.999819, -0.005367, 0.003578, -0.017889
0.042000, 4999999.290854, 4999999.877506, 5000000.108598, -0.036692, 0.007127, -0.011128, -0.872710, 0.174282, 0.261961, 0.999810, 0.005497, -0.003665, 0.018325, 0.999810, -0.005497, 0.003665, -0.018325
0.043000, 4999999.274030, 4999999.874456, 5000000.111419, -0.037567, 0.007292, -0.011396, -0.872710, 0.174282, 0.261961, 0.999801, 0.005628, -0.003752, 0.018761, 0.999801, -0.005628, 0.003752, -0.018761
0.044000, 4999999.257209, 4999999.871400, 5000000.114250, -0.038441, 0.007456, -0.011664, -0.872710, 0.174282, 0.261961, 0.999792, 0.005759, -0.003839, 0.019197, 0.999792, -0.005759, 0.003839, -0.019197
0.045000, 4999999.240391, 4999999.868337, 5000000.117093, -0.039316, 0.007620, -0.011932, -0.872710, 0.174282, 0.261961, 0.999782, 0.005890, -0.003927, 0.019634, 0.999782, -0.005890, 0.003927, -0.019634
0.046000, 4999999.223577, 4999999.865267, 5000000.119946, -0.040191, 0.007784, -0.012201, -0.872710, 0.174282, 0.261961, 0.999772, 0.006021, -0.004014, 0.020070, 0.999772, -0.006021, 0.004014, -0.020070
0.047000, 4999999.206765, 4999999.862192, 5000000.122810, -0.041066, 0.007948, -0.012470, -0.872710, 0.174282, 0.261961, 0.999762, 0.006152, -0.004101, 0.020506, 0.999762, -0.006152, 0.004101, -0.020506
0.048000, 4999999.189956, 4999999.859110, 5000000.125685, -0.041940, 0.008112, -0.012738, -0.872710, 0.174282, 0.261961, 0.999752, 0.006283, -0.004188, 0.020942, 0.999752, -0.006283, 0.004188, -0.020942
0.049000, 4999999.173150, 4999999.856022, 5000000.128571, -0.042815, 0.008275, -0.013007, -0.872710, 0.174282, 0.261961, 0.999742, 0.006414, -0.004276, 0.021378, 0.999742, -0.006414, 0.004276, -0.021378
0.050000, 4999999.156347, 4999999.852928, 5000000.131467, -0.043690, 0.008438, -0.013276, -0.872710, 0.174282, 0.261961, 0.999731, 0.006544, -0.004363, 0.021815, 0.999731, -0.006544, 0.004363, -0.021815
0.051000, 4999999.139547, 4999999.849827, 5000000.134375, -0.044565, 0.008601, -0.013546, -0.872710, 0.174282, 0.261961, 0.999720, 0.006675, -0.004450, 0.022251, 0.999720, -0.006675, 0.004450, -0.022251
0.052000, 4999999.122751, 4999999.846720, 5000000.137293, -0.045440, 0.008763, -0.013815, -0.872710, 0.174282, 0.261961, 0.999709, 0.006806, -0.004537, 0.022687, 0.999709, -0.006806, 0.004537, -0.022687
0.053000, 4999999.105957, 4999999.843606, 5000000.140222, -0.046315, 0.008926, -0.014085, -0.872710, 0.174282, 0.261961, 0.999698, 0.006937, -0.004625, 0.023123, 0.999698, -0.006937, 0.004625, -0.023123
0.054000, 4999999.089166, 4999999.840487, 5000000.143162, -0.047190, 0.009088, -0.014354, -0.872710, 0.174282, 0.261961, 0.999686, 0.007068, -0.004712, 0.023559, 0.999686, -0.007068, 0.004712, -0.023559
0.055000, 4999999.072379, 4999999.837360, 5000000.146112, -0.048065, 0.009250, -0.014624, -0.872710, 0.174282, 0.261961, 0.999675, 0.007199, -0.004799, 0.023996, 0.999675, -0.007199, 0.004799, -0.023996
0.056000, 4999999.055594, 4999999.834228, 5000000.149074, -0.048941, 0.009411, -0.014894, -0.872710, 0.174282, 0.261961, 0.999663, 0.007330, -0.004886, 0.024432, 0.999663, -0.007330, 0.004886, -0.024432
0.057000, 4999999.038813, 4999999.831089, 5000000.152046, -0.049816, 0.009573, -0.015164, -0.872710, 0.174282, 0.261961, 0.999651, 0.007460, -0.004974, 0.024868, 0.999651, -0.007460, 0.004974, -0.024868
0.058000, 4999999.022035, 4999999.827944, 5000000.155029, -0.050691, 0.009734, -0.015435, -0.872710, 0.174282, 0.261961, 0.999638, 0.007591, -0.005061, 0.025304, 0.999638, -0.007591, 0.005061, -0.025304
0.059000, 4999999.005260, 4999999.824793, 5000000.158022, -0.051566, 0.009895, -0.015705, -0.872710, 0.174282, 0.261961, 0.999626, 0.007722, -0.005148, 0.025740, 0.999626, -0.007722, 0.005148, -0.025740
0.060000, 4999998.988488, 4999999.821635, 5000000.161027, -0.052442, 0.010056, -0.015975, -0.872710, 0.174282, 0.261961, 0.999613, 0.007853, -0.005235, 0.026177, 0.999613, -0.007853, 0.005235, -0.026177
0.061000, 4999998.971719, 4999999.818471, 5000000.164042, -0.053317, 0.010216, -0.016246, -0.872710, 0.174282, 0.261961, 0.999600, 0.007984, -0.005323, 0.026613, 0.999600, -0.007984, 0.005323, -0.026613
0.062000, 4999998.954953, 4999999.815300, 5000000.167068, -0.054193, 0.010376, -0.016517, -0.872710, 0.174282, 0.261961, 0.999587, 0.008115, -0.005410, 0.027049, 0.999587, -0.008115, 0.005410, -0.027049
0.063000, 4999998.938190, 4999999.812123, 5000000.170105, -0.055068, 0.010536, -0.016788, -0.872710, 0.174282, 0.261961, 0.999573, 0.008246, -0.005497, 0.027485, 0.999573, -0.008246, 0.005497, -0.027485
0.064000, 4999998.921431, 4999999.808940, 5000000.173152, -0.055944, 0.010696, -0.017059, -0.872710, 0.174282, 0.261961, 0.999559, 0.008376, -0.005584, 0.027921, 0.999559, -0.008376, 0.005584, -0.027921
0.065000, 4999998.904675, 4999999.805750, 5000000.176211, -0.056819, 0.010855, -0.017330, -0.872710, 0.174282, 0.261961, 0.999546, 0.008507, -0.005671, 0.028357, 0.999546, -0.008507, 0.005671, -0.028357
0.066000, 4999998.887921, 4999999.802554, 5000000.179280, -0.057695, 0.011015, -0.017602, -0.872710, 0.174282, 0.261961, 0.999531, 0.008638, -0.005759, 0.028793, 0.999531, -0.008638, 0.005759, -0.028793
0.067000, 4999998.871172, 4999999.799351, 5000000.182359, -0.058571, 0.011174, -0.017873, -0.872710, 0.174282, 0.261961, 0.999517, 0.008769, -0.005846, 0.029230, 0.999517, -0.008769, 0.005846, -0.029230
0.068000, 4999998.854425, 4999999.796143, 5000000.185450, -0.059446, 0.011333, -0.018145, -0.872710, 0.174282, 0.261961, 0.999503, 0.008900, -0.005933, 0.029666, 0.999503, -0.008900, 0.005933, -0.029666
0.069000, 4999998.837681, 4999999.792927, 5000000.188551, -0.060322, 0.011491, -0.018417, -0.872710, 0.174282, 0.261961, 0.999488, 0.009031, -0.006020, 0.030102, 0.999488, -0.009031, 0.006020, -0.030102
0.070000, 4999998.820941, 4999999.789706, 5000000.191663, -0.061198, 0.011649, -0.018688, -0.872710, 0.174282, 0.261961, 0.999473, 0.009161, -0.006108, 0.030538, 0.999473, -0.009161, 0.006108, -0.030538
0.071000, 4999998.804204, 4999999.786478, 5000000.194786, -0.062074, 0.011808, -0.018961, -0.872710, 0.174282, 0.261961, 0.999458, 0.009292, -0.006195, 0.030974, 0.999458, -0.009292, 0.006195, -0.030974
0.072000, 4999998.787470, 4999999.783243, 5000000.197919, -0.062950, 0.011965, -0.019233, -0.872710, 0.174282, 0.261961, 0.999442, 0.009423, -0.006282, 0.031410, 0.999442, -0.009423, 0.006282, -0.031410
0.073000, 4999998.770740, 4999999.780002, 5000000.201063, -0.063826, 0.012123, -0.019505, -0.872710, 0.174282, 0.261961, 0.999427, 0.009554, -0.006369, 0.031846, 0.999427, -0.009554, 0.006369, -0.031846
0.074000, 4999998.754012, 4999999.776755, 5000000.204218, -0.064702, 0.012280, -0.019778, -0.872710, 0.174282, 0.261961, 0.999411, 0.009685, -0.006456, 0.032282, 0.999411, -0.009685, 0.006456, -0.032282
0.075000, 4999998.737288, 4999999.773501, 5000000.207383, -0.065578, 0.012437, -0.020050, -0.872710, 0.174282, 0.261961, 0.999395, 0.009815, -0.006544, 0.032718, 0.999395, -0.009815, 0.006544, -0.032718
0.076000, 4999998.720567, 4999999.770241, 5000000.210559, -0.066454, 0.012594, -0.020323, -0.872710, 0.174282, 0.261961, 0.999379, 0.009946, -0.006631, 0.033154, 0.999379, -0.009946, 0.006631, -0.033154
0.077000, 4999998.703850, 4999999.766974, 5000000.213746, -0.067330, 0.012751, -0.020596, -0.872710, 0.174282, 0.261961, 0.999362, 0.010077, -0.006718, 0.033590, 0.999362, -0.010077, 0.006718, -0.033590
0.078000, 4999998.687136, 4999999.763701, 5000000.216943, -0.068206, 0.012907, -0.020869, -0.872710, 0.174282, 0.261961, 0.999346, 0.010208, -0.006805, 0.034026, 0.999346, -0.010208, 0.006805, -0.034026
0.079000, 4999998.670425, 4999999.760422, 5000000.220151, -0.069082, 0.013064, -0.021142, -0.872710, 0.174282, 0.261961, 0.999329, 0.010339, -0.006893, 0.034463, 0.999329, -0.010339, 0.006893, -0.034463
0.080000, 4999998.653717, 4999999.757136, 5000000.223370, -0.069958, 0.013219, -0.021415, -0.872710, 0.174282, 0.261961, 0.999312, 0.010470, -0.006980, 0.034899, 0.999312, -0.010470, 0.006980, -0.034899
0.081000, 4999998.637013, 4999999.753844, 5000000.226599, -0.070835, 0.013375, -0.021689, -0.872710, 0.174282, 0.261961, 0.999294, 0.010600, -0.007067, 0.035335, 0.999294, -0.010600, 0.007067, -0.035335
0.082000, 4999998.620312, 4999999.750545, 5000000.229840, -0.071711, 0.013531, -0.021962, -0.872710, 0.174282, 0.261961, 0.999277, 0.010731, -0.007154, 0.035771, 0.999277, -0.010731, 0.007154, -0.035771
0.083000, 4999998.603615, 4999999.747239, 5000000.233090, -0.072587, 0.013686, -0.022236, -0.872710, 0.174282, 0.261961, 0.999259, 0.010862, -0.007241, 0.036207, 0.999259, -0.010862, 0.007241, -0.036207
0.084000, 4999998.586920, 4999999.743928, 5000000.236352, -0.073464, 0.013841, -0.022510, -0.872710, 0.174282, 0.261961, 0.999241, 0.010993, -0.007329, 0.036643, 0.999241, -0.010993, 0.007329, -0.036643
0.085000, 4999998.570230, 4999999.740609, 5000000.239624, -0.074340, 0.013995, -0.022784, -0.872710, 0.174282, 0.261961, 0.999223, 0.011124, -0.007416, 0.037079, 0.999223, -0.011124, 0.007416, -0.037079
0.086000, 4999998.553542, 4999999.737285, 5000000.242906, -0.075217, 0.014150, -0.023058, -0.872710, 0.174282, 0.261961, 0.999205, 0.011254, -0.007503, 0.037515, 0.999205, -0.011254, 0.007503, -0.037515
0.087000, 4999998.536858, 4999999.733954, 5000000.246199, -0.076093, 0.014304, -0.023332, -0.872710, 0.174282, 0.261961, 0.999186, 0.011385, -0.007590, 0.037951, 0.999186, -0.011385, 0.007590, -0.037951
0.088000, 4999998.520177, 4999999.730616, 5000000.249503, -0.076970, 0.014458, -0.023607, -0.872710, 0.174282, 0.261961, 0.999167, 0.011516, -0.007677, 0.038387, 0.999167, -0.011516, 0.007677, -0.038387
0.089000, 4999998.503500, 4999999.727272, 5000000.252818, -0.077847, 0.014612, -0.023881, -0.872710, 0.174282, 0.261961, 0.999148, 0.011647, -0.007765, 0.038823, 0.999148, -0.011647, 0.007765, -0.038823
0.090000, 4999998.486826, 4999999.723921, 5000000.256143, -0.078723, 0.014766, -0.024156, -0.872710, 0.174282, 0.261961, 0.999129, 0.011778, -0.007852, 0.039259, 0.999129, -0.011778, 0.007852, -0.039259
0.091000, 4999998.470156, 4999999.720564, 5000000.259478, -0.079600, 0.014919, -0.024431, -0.872710, 0.174282, 0.261961, 0.999109, 0.011908, -0.007939, 0.039694, 0.999109, -0.011908, 0.007939, -0.039694
0.092000, 4999998.453489, 4999999.717200, 5000000.262825, -0.080477, 0.015072, -0.024706, -0.872710, 0.174282, 0.261961, 0.999090, 0.012039, -0.008026, 0.040130, 0.999090, -0.012039, 0.008026, -0.040130
0.093000, 4999998.436825, 4999999.713830, 5000000.266181, -0.081354, 0.015225, -0.024981, -0.872710, 0.174282, 0.261961, 0.999070, 0.012170, -0.008113, 0.040566, 0.999070, -0.012170, 0.008113, -0.040566
0.094000, 4999998.420165, 4999999.710454, 5000000.269549, -0.082231, 0.015377, -0.025256, -0.872710, 0.174282, 0.261961, 0.999050, 0.012301, -0.008200, 0.041002, 0.999050, -0.012301, 0.008200, -0.041002
0.095000, 4999998.403509, 4999999.707071, 5000000.272927, -0.083108, 0.015530, -0.025531, -0.872710, 0.174282, 0.261961, 0.999029, 0.012431, -0.008288, 0.041438, 0.999029, -0.012431, 0.008288, -0.041438
0.096000, 4999998.386855, 4999999.703681, 5000000.276315, -0.083985, 0.015682, -0.025807, -0.872710, 0.174282, 0.261961, 0.999009, 0.012562, -0.008375, 0.041874, 0.999009, -0.012562, 0.008375, -0.041874
0.097000, 4999998.370206, 4999999.700285, 5000000.279714, -0.084862, 0.015833, -0.026083, -0.872710, 0.174282, 0.261961, 0.998988, 0.012693, -0.008462, 0.042310, 0.998988, -0.012693, 0.008462, -0.042310
0.098000, 4999998.353559, 4999999.696882, 5000000.283124, -0.085739, 0.015985, -0.026358, -0.872710, 0.174282, 0.261961, 0.998967, 0.012824, -0.008549, 0.042746, 0.998967, -0.012824, 0.008549, -0.042746
0.099000, 4999998.336917, 4999999.693473, 5000000.286544, -0.086616, 0.016136, -0.026634, -0.872710, 0.174282, 0.261961, 0.998946, 0.012955, -0.008636, 0.043182, 0.998946, -0.012955, 0.008636, -0.043182
0.100000, 4999998.320278, 4999999.690057, 5000000.289975, -0.087493, 0.016287, -0.026910, -0.872710, 0.174282, 0.261961, 0.998925, 0.013085, -0.008724, 0.043618, 0.998925, -0.013085, 0.008724, -0.043618
0.101000, 4999998.303642, 4999999.686635, 5000000.293416, -0.088370, 0.016438, -0.027186, -0.872710, 0.174282, 0.261961, 0.998903, 0.013216, -0.008811, 0.044053, 0.998903, -0.013216, 0.008811, -0.044053
0.102000, 4999998.287010, 4999999.683206, 5000000.296868, -0.089247, 0.016589, -0.027463, -0.872710, 0.174282, 0.261961, 0.998881, 0.013347, -0.008898, 0.044489, 0.998881, -0.013347, 0.008898, -0.044489
0.103000, 4999998.270381, 4999999.679771, 5000000.300331, -0.090125, 0.016739, -0.027739, -0.872710, 0.174282, 0.261961, 0.998859, 0.013478, -0.008985, 0.044925, 0.998859, -0.013478, 0.008985, -0.044925
0.104000, 4999998.253756, 4999999.676329, 5000000.303804, -0.091002, 0.016890, -0.028016, -0.872710, 0.174282, 0.261961, 0.998837, 0.013608, -0.009072, 0.045361, 0.998837, -0.013608, 0.009072, -0.045361
0.105000, 4999998.237135, 4999999.672881, 5000000.307287, -0.091879, 0.017039, -0.028292, -0.872710, 0.174282, 0.261961, 0.998814, 0.013739, -0.009159, 0.045797, 0.998814, -0.013739, 0.009159, -0.045797
0.106000, 4999998.220517, 4999999.669426, 5000000.310781, -0.092757, 0.017189, -0.028569, -0.872710, 0.174282, 0.261961, 0.998792, 0.013870, -0.009247, 0.046233, 0.998792, -0.013870, 0.009247, -0.046233
0.107000, 4999998.203902, 4999999.665964, 5000000.314285, -0.093634, 0.017338, -0.028846, -0.872710, 0.174282, 0.261961, 0.998769, 0.014001, -0.009334, 0.046668, 0.998769, -0.014001, 0.009334, -0.046668
0.108000, 4999998.187291, 4999999.662496, 5000000.317800, -0.094512, 0.017488, -0.029123, -0.872710, 0.174282, 0.261961, 0.998746, 0.014131, -0.009421, 0.047104, 0.998746, -0.014131, 0.009421, -0.047104
0.109000, 4999998.170684, 4999999.659022, 5000000.321326, -0.095389, 0.017637, -0.029400, -0.872710, 0.174282, 0.261961, 0.998722, 0.014262, -0.009508, 0.047540, 0.998722, -0.014262, 0.009508, -0.047540
0.110000, 4999998.154081, 4999999.655540, 5000000.324862, -0.096267, 0.017785, -0.029678, -0.872710, 0.174282, 0.261961, 0.998699, 0.014393, -0.009595, 0.047976, 0.998699, -0.014393, 0.009595, -0.047976
0.111000, 4999998.137481, 4999999.652053, 5000000.328408, -0.097144, 0.017934, -0.029955, -0.872710, 0.174282, 0.261961, 0.998675, 0.014523, -0.009682, 0.048411, 0.998675, -0.014523, 0.009682, -0.048411
0.112000, 4999998.120884, 4999999.648558, 5000000.331965, -0.098022, 0.018082, -0.030233, -0.872710, 0.174282, 0.261961, 0.998651, 0.014654, -0.009769, 0.048847, 0.998651, -0.014654, 0.009769, -0.048847
0.113000, 4999998.104292, 4999999.645057, 5000000.335532, -0.098900, 0.018230, -0.030511, -0.872710, 0.174282, 0.261961, 0.998627, 0.014785, -0.009857, 0.049283, 0.998627, -0.014785, 0.009857, -0.049283
0.114000, 4999998.087703, 4999999.641550, 5000000.339110, -0.099777, 0.018378, -0.030788, -0.872710, 0.174282, 0.261961, 0.998602, 0.014916, -0.009944, 0.049719, 0.998602, -0.014916, 0.009944, -0.049719
0.115000, 4999998.071117, 4999999.638036, 5000000.342699, -0.100655, 0.018525, -0.031066, -0.872710, 0.174282, 0.261961, 0.998578, 0.015046, -0.010031, 0.050154, 0.998578, -0.015046, 0.010031, -0.050154
0.116000, 4999998.054536, 4999999.634515, 5000000.346297, -0.101533, 0.018672, -0.031344, -0.872710, 0.174282, 0.261961, 0.998553, 0.015177, -0.010118, 0.050590, 0.998553, -0.015177, 0.010118, -0.050590
0.117000, 4999998.037958, 4999999.630988, 5000000.349907, -0.102411, 0.018819, -0.031623, -0.872710, 0.174282, 0.261961, 0.998528, 0.015308, -0.010205, 0.051026, 0.998528, -0.015308, 0.010205, -0.051026
0.118000, 4999998.021383, 4999999.627454, 5000000.353526, -0.103289, 0.018966, -0.031901, -0.872710, 0.174282, 0.261961, 0.998503, 0.015438, -0.010292, 0.051462, 0.998503, -0.015438, 0.010292, -0.051462
0.119000, 4999998.004812, 4999999.623913, 5000000.357156, -0.104167, 0.019112, -0.032180, -0.872710, 0.174282, 0.261961, 0.998477, 0.015569, -0.010379, 0.051897, 0.998477, -0.015569, 0.010379, -0.051897
0.120000, 4999997.988246, 4999999.620366, 5000000.360797, -0.105045, 0.019259, -0.032458, -0.872710, 0.174282, 0.261961, 0.998451, 0.015700, -0.010467, 0.052333, 0.998451, -0.015700, 0.010467, -0.052333
0.121000, 4999997.971682, 4999999.616812, 5000000.364448, -0.105923, 0.019405, -0.032737, -0.872710, 0.174282, 0.261961, 0.998426, 0.015831, -0.010554, 0.052768, 0.998426, -0.015831, 0.010554, -0.052768
0.122000, 4999997.955123, 4999999.613252, 5000000.368109, -0.106801, 0.019550, -0.033016, -0.872710, 0.174282, 0.261961, 0.998399, 0.015961, -0.010641, 0.053204, 0.998399, -0.015961, 0.010641, -0.053204
0.123000, 4999997.938567, 4999999.609685, 5000000.371781, -0.107679, 0.019696, -0.033295, -0.872710, 0.174282, 0.261961, 0.998373, 0.016092, -0.010728, 0.053640, 0.998373, -0.016092, 0.010728, -0.053640
